Dates,AMZN US Equity,MSFT US Equity,CRM US Equity,NOW US Equity,WDAY US Equity,DOCU US Equity,GOOGL US Equity,ADBE US Equity,NFLX US Equity,700 HK Equity,NTES US Equity,HUBS US Equity,ABBN SW Equity,SIE GR Equity,HEXAB SS Equity,9984 JP Equity,SYK US Equity,ROP US Equity,ISRG US Equity,PYPL US Equity,ADYEN NA Equity,ANET US Equity,IBKR US Equity,SHL GY Equity,CNK US Equity,CGX CN Equity,7203 JP Equity,6758 JP Equity,7974 JP Equity,WPP LN Equity,OMC US Equity,SAP GY Equity,ORCL US Equity,NJOB SS Equity,WAGE US Equity,WMT US Equity,CVS US Equity,UBSGE SW Equity,DBK GY Equity,SAN SM Equity,ANZ AU Equity,JNPR US Equity,AEO US Equity,ANF US Equity,GPS US Equity,KSS US Equity,GPC US Equity,KR US Equity,COST US Equity,M US Equity,SPX Index,BBY US Equity,PAYX US Equity,CMCSA US Equity,TGT US Equity,AMC US Equity,CINE LN Equity
29-08-08,80.8100,27.2900,14.0050,#N/A N/A,#N/A N/A,#N/A N/A,231.8690,42.8300,4.4060,1.7169,26.1100,#N/A N/A,24.5900,105.2720,14.1782,16.6943,67.1900,59.0800,98.4230,#N/A N/A,#N/A N/A,#N/A N/A,27.3000,#N/A N/A,14.6900,14.6442,45.3208,38.9778,476.1905,9.7680,42.3900,55.9286,21.9300,0.4334,#N/A N/A,59.0700,36.6000,#N/A N/A,66.1877,15.6280,14.2331,25.7000,15.0500,52.4500,19.4500,49.1700,42.4200,13.8100,67.0600,20.8200,1282.8300,44.7700,34.0800,10.5900,53.0200,#N/A N/A,0.8589
31-07-08,76.3400,25.7200,15.9475,#N/A N/A,#N/A N/A,#N/A N/A,237.1050,41.3500,4.4130,1.7827,22.7000,#N/A N/A,26.5598,118.3726,14.4084,18.4108,64.1900,61.1800,103.7630,#N/A N/A,#N/A N/A,#N/A N/A,28.0600,#N/A N/A,14.6600,14.1756,43.1561,38.1552,487.1273,9.5860,42.6900,58.0921,21.5300,0.6608,#N/A N/A,58.6200,36.5000,#N/A N/A,72.1657,17.8430,15.2994,26.0300,14.0000,55.2200,16.1200,41.9100,40.1100,14.1400,62.6800,18.8100,1267.3800,39.7200,32.9200,10.3100,45.2300,#N/A N/A,0.8185
30-06-08,73.3300,27.5100,17.0575,#N/A N/A,#N/A N/A,#N/A N/A,263.4650,39.3900,3.7240,1.5464,21.7900,#N/A N/A,28.4651,106.9238,15.9944,16.8566,62.8800,65.8800,89.8000,#N/A N/A,#N/A N/A,#N/A N/A,32.1300,#N/A N/A,13.0600,14.4387,47.1796,44.5428,564.0833,9.6405,44.8800,52.3379,21.0000,0.7842,#N/A N/A,56.2000,39.5700,#N/A N/A,67.0432,16.8401,17.9132,22.1800,13.6300,62.6800,16.6700,40.0400,39.6800,14.4350,70.1400,19.4200,1280.0000,39.6000,31.2800,9.4850,46.4900,#N/A N/A,0.8657
30-05-08,81.6200,28.3200,18.0775,#N/A N/A,#N/A N/A,#N/A N/A,293.1840,44.0600,4.3370,1.6836,22.7500,#N/A N/A,32.4267,110.5384,17.1633,17.6365,64.5500,65.0400,97.8630,#N/A N/A,#N/A N/A,#N/A N/A,32.5700,#N/A N/A,14.4700,16.1961,50.8908,50.0379,549.6588,12.0943,49.0100,55.2016,22.8400,0.7995,#N/A N/A,57.7400,42.7900,#N/A N/A,82.9677,19.0827,20.7174,27.5200,18.2200,72.6000,18.2500,44.8000,44.0100,13.8200,71.3200,23.6700,1400.3800,46.6900,34.5500,11.2500,53.3600,#N/A N/A,1.0133
30-04-08,78.6300,28.5200,16.6825,#N/A N/A,#N/A N/A,#N/A N/A,287.4230,37.2900,4.5690,1.3265,22.3200,#N/A N/A,30.6066,114.5994,15.0320,20.1207,64.8300,62.1200,96.4200,#N/A N/A,#N/A N/A,#N/A N/A,31.5700,#N/A N/A,14.8100,16.1130,50.4934,45.7986,547.0921,12.2667,47.7400,50.4345,20.8500,1.0498,#N/A N/A,57.9800,40.3700,#N/A N/A,93.0940,19.7763,20.6561,27.6200,18.3700,74.3100,18.6200,48.8500,42.4600,13.6250,71.2500,25.2900,1385.5900,43.0200,36.3700,10.2750,53.1300,#N/A N/A,1.1401
31-03-08,71.3000,28.3800,14.4675,#N/A N/A,#N/A N/A,#N/A N/A,220.4480,35.5900,4.9500,1.1396,19.2100,#N/A N/A,26.8696,105.9951,16.8719,18.0953,65.0500,59.4400,108.1170,#N/A N/A,#N/A N/A,#N/A N/A,25.6700,#N/A N/A,12.7900,16.1297,49.7697,39.7557,514.7206,11.9395,44.1800,49.7667,19.5600,0.8845,#N/A N/A,52.6800,40.5100,#N/A N/A,88.0455,18.2955,20.6017,25.0000,17.5100,73.1400,19.6800,42.8900,40.2200,12.7000,64.9700,23.0600,1322.7000,41.4600,34.2600,9.6700,50.6800,#N/A N/A,1.0256
29-02-08,64.4700,27.1999,14.9300,#N/A N/A,#N/A N/A,#N/A N/A,235.8180,33.6500,4.5110,1.2750,21.4500,#N/A N/A,25.5030,124.4048,17.1258,19.9117,65.1100,56.4000,93.9730,#N/A N/A,#N/A N/A,#N/A N/A,31.0700,#N/A N/A,14.4400,17.2871,55.1771,47.8841,512.4268,11.8423,44.6700,47.9682,18.8000,0.9881,#N/A N/A,49.5900,40.3800,#N/A N/A,87.5321,16.6016,20.5986,26.8200,21.3700,77.5300,20.1700,44.4400,41.2500,12.1250,61.9200,24.6800,1330.6300,43.0100,31.4600,9.7700,52.6100,#N/A N/A,0.9540
31-01-08,77.7000,32.6000,12.9775,#N/A N/A,#N/A N/A,#N/A N/A,282.4230,34.9300,3.5930,1.1811,18.0700,#N/A N/A,24.7529,124.5382,14.4032,18.2262,66.9700,55.9200,84.6670,#N/A N/A,#N/A N/A,#N/A N/A,34.8100,#N/A N/A,14.3000,17.0654,54.6787,49.0417,497.9331,12.2411,45.3700,47.8138,20.5500,0.9799,#N/A N/A,50.7400,38.9100,#N/A N/A,86.6897,16.1087,23.3076,27.1500,22.9800,79.5900,19.0900,45.5300,43.9300,12.7250,67.9400,27.6200,1378.5500,48.7300,32.7200,9.0800,55.4200,#N/A N/A,0.9458
31-12-07,92.6400,35.6000,15.6725,#N/A N/A,#N/A N/A,#N/A N/A,346.0750,42.7300,3.8030,1.5141,18.9600,#N/A N/A,28.9364,154.6392,17.4831,20.4787,74.7200,62.5400,107.6670,#N/A N/A,#N/A N/A,#N/A N/A,32.3200,#N/A N/A,17.0000,16.8601,53.5461,54.9645,593.0851,12.8281,47.5300,52.2717,22.5800,0.8574,#N/A N/A,47.5300,39.7500,#N/A N/A,102.1628,19.9535,24.0742,33.2000,20.7700,79.9700,21.2800,45.8000,46.3000,13.3550,69.7600,25.8700,1468.3600,52.6500,36.2200,9.1300,50.0000,#N/A N/A,0.9961
30-11-07,90.5600,33.6000,14.1825,#N/A N/A,#N/A N/A,#N/A N/A,346.8360,42.1400,3.3000,1.4948,20.2700,#N/A N/A,29.4593,147.9621,18.8781,22.9548,72.6300,63.4500,109.2270,#N/A N/A,#N/A N/A,#N/A N/A,29.4000,#N/A N/A,16.6900,17.5824,56.2821,54.2076,608.8211,12.6374,48.7500,51.3723,20.1800,1.0225,#N/A N/A,47.9000,40.0900,#N/A N/A,102.5457,19.7391,24.8765,29.7200,22.8900,82.0400,20.4000,49.2800,48.0500,14.3750,67.4000,29.6500,1481.1400,51.0500,39.0000,10.2700,59.9700,#N/A N/A,1.4243
31-10-07,89.1500,36.8100,14.0925,#N/A N/A,#N/A N/A,#N/A N/A,353.8430,47.9000,3.7810,1.6952,20.8100,#N/A N/A,30.0578,132.2929,19.8756,23.1791,71.0000,70.8100,108.9570,#N/A N/A,#N/A N/A,#N/A N/A,28.8700,#N/A N/A,17.2100,20.5031,57.0362,48.9626,624.1861,13.6486,50.9800,54.0123,22.1700,1.4126,#N/A N/A,45.2100,41.6600,#N/A N/A,103.4251,19.8971,27.8786,36.0000,23.7800,79.2000,18.9000,54.9700,49.0700,14.6950,67.2600,32.0300,1549.3800,48.5200,41.7800,10.5250,61.3600,#N/A N/A,1.6265
28-09-07,93.1500,29.4600,12.8300,#N/A N/A,#N/A N/A,#N/A N/A,283.9100,43.6600,2.9640,1.2926,16.9000,#N/A N/A,26.2883,132.7689,16.7506,18.4669,68.7600,65.5000,76.6670,#N/A N/A,#N/A N/A,#N/A N/A,26.2600,#N/A N/A,18.5600,18.0321,59.0592,48.5192,520.9059,13.5081,48.0900,58.4347,21.6500,3.1113,#N/A N/A,43.6500,39.6300,#N/A N/A,99.9340,17.7923,26.3083,36.6100,26.3100,80.7000,18.4400,57.3300,50.0000,14.2600,61.3700,32.3200,1526.7500,46.0200,41.0000,12.0900,63.5700,#N/A N/A,1.6775
31-08-07,79.9100,28.7300,10.1075,#N/A N/A,#N/A N/A,#N/A N/A,257.8750,42.7500,2.5030,1.0388,16.5400,#N/A N/A,24.6065,121.9362,16.7915,19.1943,66.8000,63.2900,73.7600,#N/A N/A,#N/A N/A,#N/A N/A,26.7600,#N/A N/A,17.9800,17.4441,58.3161,48.1367,463.2505,14.2372,50.9300,53.9031,20.2800,3.3826,#N/A N/A,43.6300,37.8200,#N/A N/A,95.9937,16.7560,23.6587,32.9200,25.8300,78.7000,18.7600,59.3000,49.6800,13.2900,61.7500,31.7200,1473.9900,43.9500,44.4300,13.0450,65.9300,#N/A N/A,1.6818
31-07-07,78.5400,28.9900,9.7150,#N/A N/A,#N/A N/A,#N/A N/A,255.2470,40.2900,2.4610,0.9250,17.0100,#N/A N/A,24.5534,124.1576,16.5585,21.0955,62.4300,59.9800,70.8700,#N/A N/A,#N/A N/A,#N/A N/A,24.2800,#N/A N/A,16.3500,16.1090,60.3926,52.9274,488.1731,14.5072,51.8700,54.4981,19.1200,5.1021,#N/A N/A,45.9500,35.1900,#N/A N/A,107.3182,17.4790,24.3040,29.9600,24.2600,69.9000,17.2000,60.8000,47.5800,12.9800,59.8000,36.0700,1455.2800,44.5900,41.3800,13.1350,60.5700,#N/A N/A,1.6658
29-06-07,68.4100,29.4700,10.7150,#N/A N/A,#N/A N/A,#N/A N/A,261.6030,40.1500,2.7700,0.8058,17.0200,#N/A N/A,22.7552,139.1244,16.0349,21.5804,63.0900,57.1000,46.2570,#N/A N/A,#N/A N/A,#N/A N/A,27.1300,#N/A N/A,17.8900,16.5866,63.2809,51.3549,365.8932,15.0231,52.9200,51.5392,19.7100,4.8253,#N/A N/A,48.1100,36.4500,#N/A N/A,113.3698,16.9956,24.6444,25.1700,25.6600,72.9800,19.1000,71.0300,49.6000,14.0650,58.5200,39.7800,1503.3500,46.6700,39.1200,14.0600,63.6000,#N/A N/A,1.7536
31-05-07,69.1400,30.6901,11.8125,#N/A N/A,#N/A N/A,#N/A N/A,249.1960,44.0601,3.1290,0.8630,18.0510,#N/A N/A,21.3738,127.4390,15.5441,22.0425,67.3100,58.3600,45.8770,#N/A N/A,#N/A N/A,#N/A N/A,25.5000,#N/A N/A,19.3500,16.7181,59.9294,57.5486,349.3145,14.7854,52.6500,47.8310,19.3800,4.8542,#N/A N/A,47.6000,38.5400,#N/A N/A,118.0913,17.6089,23.8391,24.4100,27.0000,82.6500,18.5200,75.3200,51.3200,15.1600,56.4700,39.9300,1530.6200,48.2900,40.4000,13.7050,62.4300,#N/A N/A,1.6743
30-04-07,61.3300,29.9400,10.5000,#N/A N/A,#N/A N/A,#N/A N/A,235.9180,41.5600,3.1670,0.6865,18.0800,#N/A N/A,20.3202,118.2092,12.6678,21.6683,64.9400,56.0600,43.2200,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,18.9000,15.7125,61.1222,53.6072,314.3788,14.9290,52.3550,48.5077,18.8000,5.3845,#N/A N/A,47.9200,36.2400,#N/A N/A,120.2870,16.5322,25.4623,22.3600,29.4700,81.6600,17.9500,74.0400,49.4100,14.7550,53.5700,43.9200,1482.3700,46.6500,37.1000,13.3300,59.3700,#N/A N/A,1.5001
30-03-07,39.7900,27.8700,10.7050,#N/A N/A,#N/A N/A,#N/A N/A,229.3020,41.7000,3.3130,0.6526,17.7400,#N/A N/A,17.1532,103.6295,11.1891,25.7675,66.3200,54.8800,40.5230,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,13.6044,64.2061,50.9397,291.2663,15.1590,51.1900,44.6190,18.1300,5.3791,#N/A N/A,46.9500,34.1400,#N/A N/A,104.7322,16.3814,24.0719,19.6800,29.9900,75.6800,17.2100,76.6100,49.0000,14.1250,53.8400,45.0500,1420.8600,48.7200,37.8700,12.9750,59.2600,#N/A N/A,#N/A N/A
28-02-07,39.1400,28.1700,10.8100,#N/A N/A,#N/A N/A,#N/A N/A,224.9430,39.2500,3.2190,0.6874,20.4000,#N/A N/A,16.7774,101.9957,10.4548,25.2977,62.0200,53.1200,37.0330,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,12.9945,70.3607,52.1159,266.0698,14.4962,51.8100,46.0467,16.4300,4.2535,#N/A N/A,48.3100,31.4200,#N/A N/A,101.9784,16.9946,23.1177,18.9100,31.0500,78.1000,19.1900,69.0000,48.7300,12.8200,55.8900,44.6700,1406.8200,46.4800,40.6300,12.8600,61.5300,#N/A N/A,#N/A N/A
31-01-07,37.6700,30.8600,10.9575,#N/A N/A,#N/A N/A,#N/A N/A,250.9930,38.8700,3.2590,0.7773,20.4400,#N/A N/A,17.6565,106.1437,11.2578,23.3645,61.9400,51.9200,32.8030,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,11.0650,65.7514,45.9019,294.4339,14.6584,52.6000,46.0649,17.1600,3.0749,#N/A N/A,47.6900,33.6500,#N/A N/A,109.5764,17.4052,22.5282,18.1200,32.3800,79.5400,19.1700,70.9100,47.5200,12.8000,56.1600,41.4900,1438.2400,50.4000,40.0100,14.7833,61.3600,#N/A N/A,#N/A N/A
29-12-06,39.4600,29.8600,9.1125,#N/A N/A,#N/A N/A,#N/A N/A,230.4630,41.1200,3.6940,0.7121,18.6900,#N/A N/A,17.9098,96.5572,11.7911,19.4407,55.1100,50.2400,31.9670,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,11.6279,66.8458,42.8284,259.4894,13.5124,52.2700,53.0989,17.1400,3.2585,#N/A N/A,46.1800,30.9100,#N/A N/A,103.8189,17.1018,22.2379,18.9400,31.2100,69.6300,19.5000,68.4300,47.4300,11.5350,52.8700,38.1300,1418.3000,49.1900,39.5400,14.1100,57.0500,#N/A N/A,#N/A N/A
30-11-06,40.3400,29.3600,9.7500,#N/A N/A,#N/A N/A,#N/A N/A,242.6400,40.1600,4.1830,0.5515,18.4600,#N/A N/A,16.1587,92.4292,10.7728,20.9539,51.8600,51.3100,33.8730,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10.8639,60.6584,39.5749,238.4861,13.2820,51.0800,52.3109,19.0500,2.7495,#N/A N/A,46.1000,28.7700,#N/A N/A,100.2510,16.6647,22.4414,21.2900,30.1200,67.4400,18.7200,69.6000,46.8900,10.7300,52.3000,42.0900,1400.6300,54.9700,39.4100,13.4867,58.0900,#N/A N/A,#N/A N/A
31-10-06,38.0900,28.7100,9.7550,#N/A N/A,#N/A N/A,#N/A N/A,238.4260,38.2500,3.9510,0.4777,16.5000,#N/A N/A,14.8941,87.0054,10.2815,21.9328,52.2900,47.8500,33.0600,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,12.1747,59.3729,41.5524,204.9349,12.8136,50.7250,49.7647,18.4700,2.5076,#N/A N/A,49.2800,31.3800,#N/A N/A,97.8128,15.8793,22.5089,17.2200,30.5333,76.6500,21.0200,70.6000,45.5200,11.2450,53.3800,43.9100,1377.9400,55.2500,39.4800,13.5567,59.1800,#N/A N/A,#N/A N/A
29-09-06,32.1200,27.3500,8.9700,#N/A N/A,#N/A N/A,#N/A N/A,201.1450,37.4600,3.2540,0.4605,16.3600,#N/A N/A,13.1568,84.5891,9.5348,20.7168,49.5900,44.7400,35.1500,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,12.3937,54.3976,40.5016,206.2362,12.3913,46.8000,49.6023,17.7400,#N/A N/A,#N/A N/A,49.3200,32.1200,#N/A N/A,93.7698,14.5068,20.0510,17.2800,29.2200,69.4800,18.9500,64.9200,43.1300,11.5700,49.6800,43.2100,1335.8500,53.5600,36.8500,12.3000,55.2500,#N/A N/A,#N/A N/A
31-08-06,30.8300,25.7000,8.6200,#N/A N/A,#N/A N/A,#N/A N/A,189.4480,32.4400,2.8600,0.4371,17.5000,#N/A N/A,13.2582,82.1914,9.7796,17.3809,48.0300,46.3800,31.4670,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,12.4040,54.2728,43.2819,205.1632,12.1741,43.7100,47.6902,15.6600,#N/A N/A,#N/A N/A,44.7200,33.5500,#N/A N/A,88.6024,14.2090,20.7754,14.6600,25.7400,64.5300,16.8100,62.5100,41.3300,11.9050,46.7900,37.9800,1303.8200,47.0000,35.9500,11.6800,48.3900,#N/A N/A,#N/A N/A
31-07-06,26.8900,24.0600,6.4250,#N/A N/A,#N/A N/A,#N/A N/A,193.4870,28.5100,2.9560,0.3819,17.3000,#N/A N/A,12.9111,78.1826,9.2139,18.3634,45.5100,45.2000,31.7330,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,12.1520,52.8657,46.0612,186.7748,11.8351,44.2550,45.7246,14.9700,#N/A N/A,#N/A N/A,44.5000,32.7200,#N/A N/A,89.4923,13.8841,19.3440,13.4500,21.9067,52.9600,17.3500,56.6300,41.6400,11.4650,52.7600,35.1100,1276.6600,45.3400,34.1800,11.4600,45.9200,#N/A N/A,#N/A N/A
30-06-06,38.6800,23.3000,6.6650,#N/A N/A,#N/A N/A,#N/A N/A,209.8680,30.3600,3.8870,0.4197,22.3300,#N/A N/A,12.9860,84.3200,10.0331,22.4076,42.1100,46.7500,38.3330,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,12.1443,52.3281,44.1164,167.7295,12.0880,44.5450,52.7381,14.4900,#N/A N/A,#N/A N/A,48.1700,30.7000,#N/A N/A,87.3911,13.3889,19.7378,15.9900,22.6933,55.4300,17.4000,59.1200,41.6600,10.9300,57.1300,36.6000,1270.2000,54.8400,38.9800,10.9133,48.8700,#N/A N/A,#N/A N/A
31-05-06,34.6100,22.6500,7.3775,#N/A N/A,#N/A N/A,#N/A N/A,186.0900,28.6300,3.9560,0.4331,20.4500,#N/A N/A,12.6582,83.1557,9.7021,24.2058,43.9000,46.8400,37.0970,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,14.6005,52.7721,44.5849,167.8384,12.3317,47.5550,52.5572,14.2200,#N/A N/A,#N/A N/A,48.4500,27.9000,#N/A N/A,89.2364,13.2586,19.9036,15.9300,21.7667,57.8500,18.2000,53.6900,43.0600,10.0550,52.9300,36.4150,1270.0900,53.0000,36.7100,10.7100,48.9200,#N/A N/A,#N/A N/A
28-04-06,35.2100,24.1500,8.7625,#N/A N/A,#N/A N/A,#N/A N/A,209.1720,39.2000,4.2340,0.4050,21.6800,#N/A N/A,14.2684,91.9679,10.2442,25.7447,43.7500,47.4600,42.3330,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,15.1824,58.5186,50.2592,149.3718,12.3282,45.0050,54.6836,14.5900,#N/A N/A,#N/A N/A,45.0300,29.7200,#N/A N/A,95.4673,14.2331,21.2504,18.4800,21.6000,60.7300,18.0900,55.8400,43.6500,10.1300,54.4300,38.9250,1310.6100,56.6600,40.3900,10.3167,53.1000,#N/A N/A,#N/A N/A
31-03-06,36.5300,27.2100,9.0825,#N/A N/A,#N/A N/A,#N/A N/A,195.1890,34.9500,4.1410,0.3363,24.5400,#N/A N/A,12.6276,90.5051,9.3750,29.3617,44.3400,48.6300,39.3330,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,13.7777,54.7234,46.3830,149.7872,12.0085,41.6250,54.3251,13.6900,#N/A N/A,#N/A N/A,47.2400,29.8700,#N/A N/A,88.8685,13.4137,18.9846,19.1200,19.9067,58.3000,18.6800,53.0100,43.8300,10.1800,54.1600,36.5000,1294.8300,55.9300,41.6600,8.7200,52.0100,#N/A N/A,#N/A N/A
28-02-06,37.4400,26.8700,8.7125,#N/A N/A,#N/A N/A,#N/A N/A,181.4860,38.5500,3.8300,0.2707,21.8880,#N/A N/A,11.9710,89.1258,7.7693,31.0854,46.2200,45.0700,30.0670,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,13.9756,53.8814,47.9233,149.0372,11.6169,39.9100,50.9857,12.4200,#N/A N/A,#N/A N/A,45.3600,28.3300,#N/A N/A,85.6202,13.3937,19.1177,18.3900,16.9800,67.3200,18.5400,48.1100,44.5200,10.0200,51.1900,35.5200,1280.6600,53.8600,40.0500,8.9433,54.4000,#N/A N/A,#N/A N/A
31-01-06,44.8200,28.1500,10.2625,#N/A N/A,#N/A N/A,#N/A N/A,216.5400,39.7300,3.9360,0.2578,17.8500,#N/A N/A,10.8951,88.6825,7.2191,33.8040,49.9000,40.3500,45.7570,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,11.5903,52.0325,48.7805,137.6979,11.1290,40.8950,51.2788,12.5700,#N/A N/A,#N/A N/A,46.1100,27.7600,#N/A N/A,83.5671,13.2169,18.8543,18.1300,17.9867,66.3900,18.0900,44.3900,42.5300,9.2000,49.8900,33.3150,1280.0900,50.6600,36.3500,9.2733,54.7500,#N/A N/A,#N/A N/A
30-12-05,47.1500,26.1500,8.0125,#N/A N/A,#N/A N/A,#N/A N/A,207.6310,36.9600,3.8660,0.2141,14.0400,#N/A N/A,9.6943,83.0179,7.5311,42.2141,44.4300,39.5100,39.0900,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,12.5602,51.8776,40.8579,120.7934,10.8106,42.5650,45.3086,12.2100,#N/A N/A,#N/A N/A,46.8000,26.4200,#N/A N/A,75.2770,12.0990,17.5697,22.3000,15.3200,65.1800,17.6400,48.6000,43.9200,9.4400,49.4700,33.1650,1248.2900,43.4800,38.1200,8.6400,54.9700,#N/A N/A,#N/A N/A
30-11-05,48.4600,27.6800,7.9625,#N/A N/A,#N/A N/A,#N/A N/A,202.6520,32.6100,3.9340,0.2024,14.2450,#N/A N/A,8.7833,73.4433,6.6353,26.8314,43.3000,39.4000,37.2430,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,13.1574,48.3467,37.1577,109.8864,9.8758,42.2800,45.1884,12.6000,#N/A N/A,#N/A N/A,48.5600,27.0200,#N/A N/A,76.1105,11.6737,17.6743,22.4900,15.1733,61.3200,17.3800,46.0000,44.3100,9.7300,49.9500,32.2150,1249.4800,48.2400,42.4100,8.8000,53.5100,#N/A N/A,#N/A N/A
31-10-05,39.8600,25.7000,6.2475,#N/A N/A,#N/A N/A,#N/A N/A,186.2500,32.2500,3.7730,0.2077,19.0680,#N/A N/A,7.6399,71.9073,5.9555,18.7507,41.0700,37.7000,29.5770,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10.4609,45.6029,32.2913,111.3020,9.8168,41.4800,42.7601,12.6800,#N/A N/A,#N/A N/A,47.3100,24.4100,#N/A N/A,72.7404,11.6949,17.5942,23.3300,15.6867,51.9900,17.2800,48.1300,44.3700,9.9500,48.3700,30.6850,1207.0100,44.2600,38.7600,9.2700,55.6900,#N/A N/A,#N/A N/A
30-09-05,45.3000,25.7300,5.7800,#N/A N/A,#N/A N/A,#N/A N/A,158.3830,29.8500,3.7130,0.2423,22.5030,#N/A N/A,7.3186,74.7826,6.2318,18.4924,49.4300,39.2900,24.4300,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,13.2535,45.7908,32.8461,116.5904,10.1864,41.8150,43.2479,12.4000,#N/A N/A,#N/A N/A,43.8200,29.0100,#N/A N/A,72.7178,12.0577,18.3288,23.8000,15.6867,49.8500,17.4300,50.1800,42.9000,10.2950,43.0900,33.4350,1228.8100,43.5300,37.0900,9.7933,51.9300,#N/A N/A,#N/A N/A
31-08-05,42.7000,27.3800,4.8300,#N/A N/A,#N/A N/A,#N/A N/A,143.1390,27.0400,3.0800,0.1943,18.1680,#N/A N/A,7.2061,73.7979,4.9438,16.8925,54.5500,38.5200,24.8000,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,13.4622,40.6504,33.4237,104.7877,10.3341,40.2200,42.4255,12.9900,#N/A N/A,#N/A N/A,44.9600,29.3700,#N/A N/A,67.2687,11.1965,16.6931,22.7400,19.0867,55.6100,19.0100,52.4500,45.8200,9.8700,43.4000,34.4900,1220.3300,47.6600,34.1300,10.2467,53.7500,#N/A N/A,#N/A N/A
29-07-05,45.1500,25.6100,5.8875,#N/A N/A,#N/A N/A,#N/A N/A,144.0190,29.6400,2.6510,0.1569,14.7080,#N/A N/A,6.8162,74.6866,4.7518,13.6836,54.0900,38.3750,23.1330,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,13.3644,37.8451,33.0365,105.0757,10.6050,42.4350,42.9968,13.5700,#N/A N/A,#N/A N/A,49.3500,31.0300,#N/A N/A,67.3564,11.3663,16.2796,23.9900,21.9667,72.0500,21.1100,56.3500,45.7900,9.9250,45.9700,37.9350,1234.1800,51.0667,34.9100,10.2433,58.7500,#N/A N/A,#N/A N/A
30-06-05,33.0900,24.8400,5.1200,#N/A N/A,#N/A N/A,#N/A N/A,147.2180,28.6100,2.3440,0.1518,14.2780,#N/A N/A,6.5446,70.7856,5.1080,13.0713,47.5600,35.6850,15.5470,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,13.0368,35.7883,34.4361,104.5705,10.2939,39.9300,43.5414,13.2000,#N/A N/A,#N/A N/A,48.2000,29.0700,#N/A N/A,60.7890,10.6358,16.5713,25.1800,20.4267,68.7000,19.7500,55.9100,41.0900,9.5150,44.7300,36.6400,1191.3300,45.7000,32.5200,10.2233,54.4100,#N/A N/A,#N/A N/A
31-05-05,35.5100,25.8000,5.0600,#N/A N/A,#N/A N/A,#N/A N/A,138.7690,33.1200,2.0410,0.1427,12.9100,#N/A N/A,6.5451,71.1736,4.6965,12.0646,48.6500,34.9500,16.5000,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,11.2238,35.7308,37.5822,106.8222,10.7163,40.9450,41.3292,12.8000,#N/A N/A,#N/A N/A,47.2300,27.4250,#N/A N/A,60.5491,10.4883,16.2355,25.6500,18.8667,57.3300,21.0000,48.6900,42.9600,8.3850,45.3800,33.7250,1191.5000,36.2867,28.8800,10.7333,53.7000,#N/A N/A,#N/A N/A
